generation,condition,mean_fitness,std_fitness,median_fitness,max_fitness,min_fitness,n_alive_at_end,mean_birth_weight_norm,mean_death_weight_norm,mean_weight_delta_frobenius
19,EVO_LEARN,2.629911658681333,0.5545863385191384,2.8283761389929394,2.9709599612538704,0.2704421227744647,137,11.219086685180663,11.203730227152507,9.921346754233042
19,BASELINE,0.5608349600464254,0.13287789396935532,0.5107374934888431,0.7736141523010762,0.16145031824778835,0,11.339641571044922,11.339641571044922,0.0
20,EVO_ONLY,2.7460190150692645,0.40113215805670105,2.8691455325362156,2.9714969145878434,0.3650925403771303,143,11.567850812276204,11.567850812276204,0.0
20,LEARN_ONLY,1.5923504135313498,1.0833499086695042,0.8716553994601652,2.9616586487062966,0.30073538626943336,65,11.37754077275594,10.9070920308431,6.7173404169082644
20,EVO_LEARN,2.7116811713455737,0.37068160244703935,2.8292336981679793,2.9749759723091036,0.6060980804608422,142,11.209419536590577,11.249077796936035,10.386599578062693
20,BASELINE,0.586030392661385,0.11808888101790094,0.5684492305148761,0.9423179909084064,0.2714189175513188,0,11.339641571044922,11.339641571044922,0.0
21,EVO_ONLY,2.5495071245125254,0.5857292186096174,2.719573452605566,2.9640162355582604,0.3935499544514563,133,11.58852368036906,11.58852368036906,0.0
21,LEARN_ONLY,1.7068315079969838,1.0358513937830607,2.2391759270731724,2.9660865920775223,0.2255046557959819,79,11.277174371083577,10.942760988871257,7.275588620702425
21,EVO_LEARN,2.441219253522575,0.7137583067214169,2.6977427081044265,2.9697489943592585,0.1858704730530257,130,11.18171693166097,11.157845872243245,9.416440432866414
21,BASELINE,0.592282169132615,0.14694075751530297,0.5570603043055644,1.2337290269255445,0.1905954706020681,0,11.339641571044922,11.339641571044922,0.0
22,EVO_ONLY,2.6683323815016355,0.5067629872505589,2.844913861393605,2.9655050932540767,0.31247288233910997,135,11.510106709798178,11.510106709798178,0.0
22,LEARN_ONLY,1.5836264230634414,1.078597098732841,1.045020110090626,2.963536972911411,0.257436637375255,67,11.284796136220296,10.930596815745035,6.665054160455862
22,EVO_LEARN,2.6933123878942147,0.49622753188124125,2.8456179979645464,2.9689215488195417,0.30860057123160617,138,11.109839363098144,11.225021158854167,10.218283545970916
22,BASELINE,0.5657252891792408,0.12009714288694723,0.50351707101025,0.7794824369797027,0.23400893988485408,0,11.339641571044922,11.339641571044922,0.0
23,EVO_ONLY,2.5040213381847267,0.6942114159509397,2.791056610999803,2.964395014059544,0.2773395630717278,119,11.593221276601156,11.593221276601156,0.0
23,LEARN_ONLY,1.5496419635021323,1.0437124536202191,0.9001543756585888,2.9619892995357513,0.27379448384333105,65,11.210535100301106,10.925015150705974,6.687364405989647
23,EVO_LEARN,2.5606385687943476,0.6588668530961903,2.81518242132862,2.967687182516605,0.3497255833446979,128,11.109886671702068,11.164088592529296,9.659523107608159
23,BASELINE,0.5539019406615044,0.134928242850806,0.5150227407598471,1.2963522296734238,0.2222148589953842,0,11.339641571044922,11.339641571044922,0.0
24,EVO_ONLY,2.5909544821213384,0.5369339563719796,2.803020711030962,2.9751190485262504,0.45612868782773147,130,11.4926438331604,11.4926438331604,0.0
24,LEARN_ONLY,1.5795144200879694,1.049898648338499,1.1756918780419303,2.9607251912588852,0.28629836797714225,68,11.294252700805664,10.881746679941813,6.554192913770676
24,EVO_LEARN,2.597327553517835,0.5780594801542698,2.8039253263223314,2.971487046465599,0.3334216069802643,134,11.111190706888834,11.19774388631185,9.902175227801004
24,BASELINE,0.5450672961135545,0.1173572989070922,0.5007539001159913,0.7697909149253193,0.2615854022739406,0,11.339641571044922,11.339641571044922,0.0
25,EVO_ONLY,2.6200826435012785,0.5172565903977148,2.8028023549093777,2.9648029535787415,0.4169334563985468,130,11.408578828175862,11.408578828175862,0.0
25,LEARN_ONLY,1.6671884824639993,1.0914897317627905,1.9163595959154276,2.9695186985248405,0.2106705725952239,75,11.188094126383463,10.895988337198894,6.83331262588501
