generation,condition,mean_fitness,std_fitness,median_fitness,max_fitness,min_fitness,n_alive_at_end,mean_birth_weight_norm,mean_death_weight_norm,mean_weight_delta_frobenius,mean_eta,std_eta,min_eta,max_eta,eta_fit_corr,mean_eta_top10,mean_eta_bot10,eta_top_bot_gap
26,LEARN_ONLY,1.8235248819081213,1.0878804968821183,2.411148448611438,2.970413830461035,0.38318861004908567,85,11.345109767913819,10.979721082051595,7.664761300086975,0.04982869227727254,0.0018498030726653758,0.044697344303131104,0.05473433434963226,0.026247825644533186,0.050116249918937684,0.04948954929908116,0.0006267006198565211
26,EVO_LEARN,2.8179446688045413,0.2049967316738436,2.9145242507235514,2.972060260966426,1.5743784624397166,149,11.729550355275473,11.300034205118815,11.654106477101644,0.04925955211122831,0.000280170671757495,0.04827532544732094,0.049567628651857376,-0.003098995323261683,0.0493355318903923,0.04933264230688413,2.8895835081713117e-06
26,BASELINE,0.5487295033168001,0.10520178013623203,0.5061179853071712,0.7807169293588198,0.20749119973601027,0,10.526885032653809,10.526885032653809,0.0,0.05155733600258827,0.0,0.05155733600258827,0.05155733600258827,0.0,0.05155733600258827,0.05155733600258827,0.0
27,EVO_ONLY,2.7492288348084135,0.39137518956921336,2.874740064045757,2.9773153359522486,0.44169697925448415,145,10.732012519836426,10.732012519836426,0.0,0.04796571778754393,0.0022838215606421726,0.04643211141228676,0.05313874036073685,-0.1811774066177507,0.04738978842894236,0.04821227292219798,-0.0008224844932556152
27,LEARN_ONLY,1.7801786976989058,1.0886733732778442,2.207673626814884,2.9778412276506425,0.32192606959698844,76,11.309323552449545,11.008068765004476,7.513131304979324,0.050111416156093276,0.00192259215852947,0.044634781777858734,0.0551002137362957,-0.030891212367684603,0.05033006767431895,0.04967461923758189,0.0006554484367370592
27,EVO_LEARN,2.813011369105418,0.19594940168949404,2.8753831670149053,2.9770844292529977,2.0146280230863276,144,11.704966729482015,11.291101086934408,11.4199085744222,0.049315419793128965,0.00020917206151638192,0.048401739448308945,0.04959651827812195,0.034144737766633945,0.04937777295708656,0.0492816336452961,9.613931179046353e-05
27,BASELINE,0.5425497774423259,0.11683013041208676,0.49881549418673193,0.7678711881702724,0.20216561304223424,0,10.526885032653809,10.526885032653809,0.0,0.05155733600258827,0.0,0.05155733600258827,0.05155733600258827,0.0,0.05155733600258827,0.05155733600258827,0.0
28,EVO_ONLY,2.8144029119735925,0.2651769081423041,2.891089512799283,2.9785787762403486,0.362388533949852,149,10.700606943766276,10.700606943766276,0.0,0.04760953458646933,0.0019477851123286404,0.04644901305437088,0.05311891809105873,-0.1484147208286509,0.04735926364858945,0.04819426437218984,-0.0008350007236003903
28,LEARN_ONLY,1.8116054378890916,1.108732756685255,2.4020956153458637,2.9690969823360445,0.3241492389214899,83,11.291761938730875,11.022806714375815,7.756396259864172,0.04990609129269918,0.001654129716989645,0.04431528598070145,0.053652629256248474,0.01813583956396723,0.04996038799484571,0.04990113948782285,5.9248507022859054e-05
28,EVO_LEARN,2.8356523123873147,0.13335960981498463,2.8878268329224968,2.975635085301742,2.364029194949476,150,11.724132385253906,11.311928049723308,11.630372988382975,0.04932739794254303,0.0002208726227083003,0.04842948168516159,0.049615032970905304,-0.06826734716671878,0.049243217209974925,0.04930260901649793,-5.939180652300702e-05
28,BASELINE,0.5577823393947065,0.10216431415716773,0.5044516705878608,0.7762963589700783,0.2453102853359207,0,10.526885032653809,10.526885032653809,0.0,0.05155733600258827,0.0,0.05155733600258827,0.05155733600258827,0.0,0.05155733600258827,0.05155733600258827,0.0
29,EVO_ONLY,2.840564357925458,0.16724290307783024,2.9059218554142268,2.9791157922744755,2.246483307272303,150,10.688149890899659,10.688149890899659,0.0,0.0474130225678285,0.00162362394796287,0.04644901305437088,0.053058281540870667,0.09035913524659166,0.04768064146240552,0.04698133021593094,0.0006993112464745779
29,LEARN_ONLY,1.9003322522601085,1.0978326990540448,2.6102888706735934,2.9751809665981908,0.3012992489837198,90,11.266355819702149,11.05976795832316,8.14427836338679,0.04964725002646446,0.0018187824488485641,0.045252323150634766,0.05546119809150696,0.02695749721673783,0.05018638099233309,0.04880124007662137,0.0013851409157117217
29,EVO_LEARN,2.863221255307523,0.14228099327507582,2.9138960678840187,2.975968572330475,2.187209354079991,150,11.748362935384115,11.309017378489177,11.68335283279419,0.049304430534442265,0.0002471063906743816,0.04833109304308891,0.04966958984732628,0.02803275081924495,0.04933846195538839,0.04931073933839798,2.772261699040407e-05
29,BASELINE,0.5553329267582725,0.10384420465680871,0.5165110844828066,0.7676927545974487,0.2605586544592521,0,10.526885032653809,10.526885032653809,0.0,0.05155733600258827,0.0,0.05155733600258827,0.05155733600258827,0.0,0.05155733600258827,0.05155733600258827,0.0
30,EVO_ONLY,2.812972267792835,0.21523961086009938,2.9142214365186363,2.974478618812561,1.8859258296118535,150,10.697525113423666,10.697525113423666,0.0,0.047422023688753444,0.0017147433614389117,0.04644305631518364,0.05308642238378525,0.16348121109709318,0.04897008587916692,0.04681374877691269,0.002156337102254234
30,LEARN_ONLY,1.815452061781436,1.0916835849970332,2.43541731732041,2.9685923322437806,0.25544438702154953,87,11.326189511617025,10.988124243418376,7.715555376807848,0.04991914600133896,0.0018490710512297176,0.045174114406108856,0.05451811105012894,-0.009940084140421853,0.04951086267828941,0.05020777483781179,-0.0006969121595223754
30,EVO_LEARN,2.8477354728209834,0.16527947940803367,2.924116819143108,2.9713828923271968,2.0614945612538405,150,11.773631273905437,11.311331513722738,11.83272731145223,0.04934232113262017,0.00016171760877393434,0.04844836890697479,0.04959920793771744,-0.09687503107247261,0.04938742344578107,0.04935878391067187,2.8639535109203917e-05
30,BASELINE,0.531006446038949,0.09428066031870562,0.4949999999999995,0.7625558279315494,0.2535237362574855,0,10.526885032653809,10.526885032653809,0.0,0.05155733600258827,0.0,0.05155733600258827,0.05155733600258827,0.0,0.05155733600258827,0.05155733600258827,0.0
31,EVO_ONLY,2.8088548757187217,0.1677988253441078,2.8640740514164067,2.9761251971244813,2.1803904764148148,150,10.763684177398682,10.763684177398682,0.0,0.04805885615448157,0.0023688624092458636,0.046438924968242645,0.0531013160943985,-0.025725022588338715,0.04868619764844576,0.04899905696511268,-0.0003128593166669205
31,LEARN_ONLY,1.7595546256856438,1.0712428829135483,2.3364694413592115,2.973397265310504,0.385587639168257,82,11.295201841990153,10.978597869873047,7.573049327731132,0.05009098947048187,0.0019164035498538147,0.04468647390604019,0.05634380877017975,-0.025434884331665186,0.04987681483229001,0.04968647534648577,0.00019033948580424176
31,EVO_LEARN,2.8170488676681664,0.16692687732989564,2.8608992392203474,2.9761901897907257,2.0827756613777844,150,11.753081747690837,11.312743905385336,11.833830223083496,0.04935286129514376,0.00016626927443889625,0.04835794121026993,0.04963620379567146,0.007701209949185395,0.04932218094666799,0.049372318138678865,-5.013719201087813e-05
